mileage,make,model,fuel,gear,offerType,price,hp,year
29640,20,284,1,1,4,10740,86.0,2018
35983,20,284,1,1,4,10740,86.0,2018
80000,20,286,1,1,4,10840,120.0,2018
24406,20,284,1,1,4,10840,86.0,2018
9364,54,454,6,1,4,10849,65.0,2018
18516,11,149,6,1,4,10850,82.0,2018
23142,15,392,6,1,4,10900,90.0,2018
39986,20,286,6,1,4,10940,125.0,2018
18950,41,236,6,1,4,10950,90.0,2018
14200,48,283,6,1,4,10950,75.0,2018
1500,11,149,6,1,0,10950,82.0,2018
19050,41,236,6,1,4,10980,90.0,2018
21150,41,236,6,1,4,10980,90.0,2018
25380,43,1,6,1,4,10985,82.0,2018
25984,22,663,6,1,4,10499,84.0,2019
19753,43,1,6,1,4,10550,72.0,2019
32525,20,284,6,1,4,10640,71.0,2019
5760,46,204,6,1,4,10790,76.0,2019
41500,48,283,6,1,4,10790,75.0,2019
28067,46,188,6,1,4,10890,90.0,2019
53600,48,492,6,1,4,10950,95.0,2019
22300,41,236,6,1,4,10980,90.0,2019
7500,53,119,6,1,4,10990,72.0,2019
10597,19,49,6,1,4,10990,69.0,2019
13950,53,648,6,1,4,10990,72.0,2019
4414,48,283,6,1,4,10990,75.0,2019
18000,22,663,6,1,4,10990,84.0,2019
55400,41,110,6,1,4,10990,90.0,2019
15800,43,15,6,1,4,10990,82.0,2019
12800,15,257,6,1,4,10990,114.0,2019
9077,46,188,6,1,4,10999,90.0,2019
31102,46,204,6,1,4,10999,90.0,2019
11954,19,49,6,0,4,10999,69.0,2019
3836,19,49,6,0,4,10999,69.0,2019
20409,4,471,1,0,1,35980,150.0,2020
3500,4,85,1,1,0,35980,116.0,2020
26860,4,86,1,0,4,36240,190.0,2020
17384,4,86,1,0,4,36250,163.0,2020
6000,37,625,1,1,0,36831,163.0,2020
12765,4,471,1,0,1,36980,150.0,2020
3,53,119,6,1,3,12990,72.0,2021
3,53,119,6,0,3,12990,72.0,2021
10,39,547,6,1,4,12990,80.0,2021
3,19,49,4,1,0,13028,69.0,2021
15,28,452,6,1,3,13190,67.0,2021
10,19,49,4,1,3,13221,69.0,2021
4999,41,236,6,1,1,13480,75.0,2021
6,15,535,8,1,3,13490,101.0,2021
8,15,535,8,1,3,13490,101.0,2021
3,28,495,6,1,3,13490,84.0,2021
125,11,147,6,1,0,13490,72.0,2021
15,22,662,6,1,3,13499,67.0,2021
50,19,49,4,1,0,13518,69.0,2021
63000,47,348,6,1,4,4990,69.0,2011
82015,43,29,6,1,4,4990,98.0,2011
63000,36,11,6,1,4,4990,75.0,2011
122161,19,469,6,1,4,4990,69.0,2011
151486,43,14,6,1,4,4990,73.0,2011
200000,54,454,1,1,4,4999,90.0,2011
148500,4,85,6,1,4,4999,125.0,2011
47000,57,661,6,1,4,4999,71.0,2011
102227,37,79,1,1,4,4999,109.0,2011
153801,53,668,6,1,4,4999,68.0,2011
100000,57,661,1,0,4,4999,54.0,2011
125000,22,665,1,1,4,4999,90.0,2011
112000,47,348,6,1,4,4999,69.0,2011
121788,28,619,6,1,4,5950,90.0,2012
49930,46,602,6,1,4,5950,75.0,2012
66250,20,284,6,1,4,5950,60.0,2012
169900,9,441,6,1,4,5950,141.0,2012
106908,36,11,6,1,4,5980,75.0,2012
94998,20,284,6,1,4,5980,82.0,2012
67224,22,663,6,1,4,5980,77.0,2012
124050,48,283,6,1,4,5980,86.0,2012
50000,20,284,6,1,4,5990,60.0,2012
130000,47,388,6,1,4,5990,105.0,2012
72300,47,408,6,1,4,5990,75.0,2012
100000,43,132,6,1,4,5990,73.0,2012
63000,47,348,6,1,4,5990,86.0,2012
107000,48,649,6,1,4,5990,105.0,2012
131900,43,15,6,1,4,5990,120.0,2012
180000,54,320,1,1,4,5990,105.0,2012
99054,54,671,6,1,4,5990,60.0,2012
109900,41,406,6,1,4,5990,120.0,2012
133500,43,14,1,1,4,5990,92.0,2012
180000,20,145,1,1,4,6490,163.0,2013
50000,43,15,6,1,4,6499,82.0,2013
62000,36,11,6,1,4,6499,75.0,2013
114899,11,156,1,1,4,6499,111.0,2013
36000,57,661,6,0,4,6500,71.0,2013
68620,20,284,6,1,4,6500,80.0,2013
160500,5,2,6,1,4,6500,102.0,2013
78000,46,204,6,1,4,6500,73.0,2013
214000,5,3,1,1,4,6500,116.0,2013
55608,48,492,6,1,4,6500,86.0,2013
103000,20,286,6,1,4,6500,101.0,2013
178843,43,26,1,1,4,6590,114.0,2013
119408,48,283,6,1,4,6599,86.0,2013
109500,54,324,6,1,4,6650,86.0,2013
114600,41,236,6,1,4,6990,87.0,2014
109340,51,557,6,1,4,6990,94.0,2014
53406,57,661,6,2,4,6990,71.0,2014
84000,20,284,1,1,4,6990,95.0,2014
97000,47,348,1,1,4,6990,75.0,2014
82000,54,454,6,1,4,6990,69.0,2014
86500,53,119,6,1,4,6990,69.0,2014
77200,40,407,6,1,4,6995,80.0,2014
46000,48,283,6,1,4,6998,69.0,2014
55888,57,661,6,1,4,6999,71.0,2014
49750,40,429,6,1,4,6999,80.0,2014
8600,46,602,6,1,4,6999,71.0,2014
63500,19,52,6,1,4,6999,105.0,2014
21500,57,661,6,0,4,6999,71.0,2014
65040,51,557,6,1,4,6999,94.0,2014
53000,46,204,6,1,4,6999,65.0,2014
189000,20,327,1,1,4,6999,116.0,2014
123000,36,24,6,1,4,7000,101.0,2014
106100,15,392,6,1,4,7490,90.0,2015
73631,41,372,6,1,4,7490,75.0,2015
45000,54,671,6,1,4,7490,75.0,2015
179000,43,29,1,1,4,7499,120.0,2015
159400,47,388,1,1,4,7499,110.0,2015
78000,57,660,6,1,4,7500,71.0,2015
44752,20,284,6,1,4,7500,80.0,2015
53080,40,429,6,1,4,7585,80.0,2015
179685,20,286,6,1,4,7590,125.0,2015
27000,53,648,6,1,4,7599,69.0,2015
50936,19,51,6,1,4,7600,69.0,2015
119900,20,286,1,1,4,7690,105.0,2015
191000,41,653,1,0,4,7700,170.0,2015
44000,48,283,6,1,4,7700,75.0,2015
46511,46,204,6,1,4,7300,73.0,2016
129730,46,405,1,1,4,7300,110.0,2016
46750,43,15,6,1,4,7300,82.0,2016
31638,20,284,6,1,4,7390,60.0,2016
63000,53,119,6,1,4,7390,69.0,2016
136569,46,405,1,1,4,7390,110.0,2016
148204,20,286,1,1,4,7390,120.0,2016
116424,46,405,1,1,4,7395,95.0,2016
153618,20,286,1,1,4,7398,120.0,2016
92600,43,15,6,1,4,7399,110.0,2016
164130,47,388,1,1,4,7399,110.0,2016
39500,41,96,6,1,4,7400,69.0,2016
127758,48,283,1,1,4,7400,90.0,2016
57576,20,284,6,1,4,7400,60.0,2016
73617,41,236,6,1,4,7400,90.0,2016
27465,41,236,6,1,4,7400,69.0,2016
20112,54,671,6,1,4,7430,60.0,2016
20948,51,195,6,1,4,7440,68.0,2016
65550,28,452,6,1,4,7450,67.0,2016
78000,22,662,6,1,4,7450,87.0,2016
38080,41,236,6,1,4,7790,69.0,2017
23000,46,652,2,0,4,7990,58.0,2017
17990,22,662,6,1,4,7999,67.0,2017
32600,48,283,6,1,4,9400,95.0,2017
19473,28,495,6,1,4,9985,84.0,2017
150000,55,610,1,1,4,10400,120.0,2017
46000,20,272,6,1,4,10900,111.0,2017
35900,4,86,1,0,4,31990,190.0,2018
63300,48,375,1,0,4,32480,190.0,2018
54000,4,90,1,0,4,32500,218.0,2018
43393,4,89,1,0,4,32980,272.0,2018
46188,4,89,6,0,4,33380,190.0,2018
103573,4,87,1,0,4,33775,218.0,2018
51700,26,281,1,0,4,33860,241.0,2018
42734,4,89,1,0,4,33980,272.0,2018
43393,4,89,1,0,4,33980,272.0,2018
34712,4,89,1,0,4,33980,272.0,2018
41291,4,89,1,0,4,34980,218.0,2018
34712,4,89,1,0,4,34980,272.0,2018
49000,4,88,1,0,4,34990,190.0,2018
33500,4,88,6,0,4,36975,252.0,2018
86487,4,89,1,0,4,37480,272.0,2018
634,53,648,4,0,4,16650,99.0,2019
10800,41,110,6,1,4,16900,145.0,2019
17882,20,380,6,1,4,16998,120.0,2019
10,22,669,6,0,4,17035,125.0,2019
25900,41,110,6,1,0,17490,105.0,2019
0,22,669,6,0,4,17835,125.0,2019
13384,48,537,1,0,4,17980,116.0,2019
16300,41,110,6,0,1,17990,150.0,2019
10,46,538,6,1,4,18036,116.0,2019
10400,47,107,6,0,4,18260,116.0,2019
5900,20,286,6,1,4,18500,125.0,2019
10,46,405,1,1,4,18535,116.0,2019
61400,20,415,4,0,4,18650,188.0,2019
20641,48,431,6,0,4,18670,150.0,2019
21520,47,388,6,1,4,18680,131.0,2019
24757,20,415,1,1,4,18950,150.0,2019
23899,54,325,6,0,4,18980,150.0,2019
13384,48,537,1,0,4,18980,116.0,2019
19200,48,373,6,0,4,27499,150.0,2020
18600,48,373,6,0,4,27499,150.0,2020
5,47,388,6,0,3,27670,150.0,2020
10,20,380,6,1,4,27770,150.0,2020
7765,41,340,6,1,4,27850,131.0,2020
10,20,380,6,1,4,27870,150.0,2020
14280,4,84,6,0,4,27890,150.0,2020
5015,54,559,6,0,1,27990,150.0,2020
15856,20,286,6,1,4,28190,280.0,2020
10,20,380,6,1,4,28440,150.0,2020
37999,4,471,6,0,0,28440,150.0,2020
6076,54,320,1,0,4,28480,150.0,2020
6658,37,164,6,1,1,28490,136.0,2020
10,47,388,6,0,0,28550,150.0,2020
11714,48,555,6,0,1,28599,190.0,2020
19801,48,555,6,0,1,28599,190.0,2020
8562,48,555,6,0,1,28599,190.0,2020
7720,48,555,6,0,1,28599,190.0,2020
2324,53,144,4,0,0,34490,184.0,2021
10,20,589,1,0,3,35028,131.0,2021
5000,54,559,6,0,4,35440,150.0,2021
500,27,208,6,0,0,36980,150.0,2021
1500,22,601,4,0,0,37450,265.0,2021
183847,54,320,6,1,4,5190,105.0,2011
70000,51,550,6,1,4,5199,86.0,2011
72000,53,112,6,1,4,5199,99.0,2011
70480,20,284,6,1,4,5200,60.0,2011
133000,47,348,6,1,4,5200,86.0,2011
125219,46,538,6,1,4,5200,110.0,2011
98000,41,406,6,1,4,5200,120.0,2011
71000,28,619,6,1,4,5200,90.0,2011
129900,41,97,6,0,4,5200,94.0,2011
135000,41,110,1,1,4,5250,110.0,2011
174700,41,110,1,1,4,5250,110.0,2011
104753,47,348,1,1,4,5300,75.0,2011
194000,36,48,1,1,4,5300,116.0,2011
165555,41,653,6,1,4,5340,116.0,2011
125487,20,286,6,1,4,5380,101.0,2011
133000,41,406,1,1,4,5400,131.0,2011
98000,47,99,6,1,4,5400,105.0,2011
106345,41,236,6,1,4,5421,101.0,2011
170000,54,320,6,1,4,5444,80.0,2011
75000,40,407,6,1,4,5800,80.0,2012
115000,19,49,6,1,4,5800,69.0,2012
64000,47,348,6,1,4,5800,69.0,2012
46986,51,550,6,1,4,5800,94.0,2012
142350,36,24,6,1,4,5850,105.0,2012
156985,54,320,6,1,4,5860,80.0,2012
109127,41,406,6,1,4,5890,101.0,2012
89265,47,348,6,1,4,5890,86.0,2012
130000,54,320,6,1,4,5899,105.0,2012
174000,54,454,1,1,4,5900,90.0,2012
165000,53,648,6,1,4,5900,99.0,2012
105003,54,454,6,1,4,5900,69.0,2012
159000,41,406,1,1,4,5900,110.0,2012
59268,48,201,6,1,4,6680,75.0,2013
69000,28,495,6,1,4,6690,86.0,2013
67500,47,348,1,1,4,6690,75.0,2013
59129,47,583,6,1,4,6690,86.0,2013
134450,54,454,6,1,4,6699,60.0,2013
74000,41,236,6,1,4,6700,101.0,2013
90000,28,193,6,1,4,6700,99.0,2013
63000,47,99,6,1,4,6700,105.0,2013
83468,34,433,6,1,4,6700,75.0,2013
137500,41,96,6,1,4,6700,87.0,2013
132000,48,283,6,1,4,6700,105.0,2013
47141,54,671,6,1,4,6700,68.0,2013
78000,54,671,6,1,4,6732,60.0,2013
125000,41,110,1,1,4,6750,131.0,2013
159200,41,110,6,1,4,6750,140.0,2013
90188,51,557,6,1,4,6750,94.0,2013
43000,41,236,6,1,4,6997,69.0,2014
132500,43,55,1,1,4,6999,163.0,2014
125000,34,433,6,1,4,6999,75.0,2014
69228,48,283,6,1,4,6999,86.0,2014
132000,11,131,1,1,4,6999,92.0,2014
55000,41,96,6,1,4,6999,69.0,2014
139000,20,286,6,1,4,6999,101.0,2014
100000,48,283,6,1,4,6999,86.0,2014
47900,15,535,6,1,4,6999,90.0,2014
25573,57,661,6,0,4,6999,61.0,2014
33500,41,236,6,1,4,6999,69.0,2014
96000,43,29,6,1,4,7000,82.0,2014
127000,41,406,1,1,4,7000,136.0,2014
200000,41,110,1,1,4,7000,136.0,2014
70000,40,429,6,1,4,7000,80.0,2014
62500,19,49,6,1,4,7000,69.0,2014
21511,46,602,6,1,4,7077,71.0,2014
98000,22,663,6,1,4,7650,84.0,2015
130250,40,419,6,1,4,7650,110.0,2015
129866,20,286,1,1,4,7698,95.0,2015
145000,28,619,1,1,4,7700,128.0,2015
77044,46,204,6,1,4,7700,90.0,2015
23950,28,452,6,1,4,7750,86.0,2015
46700,53,648,6,1,4,7777,69.0,2015
18000,22,662,6,1,4,7777,67.0,2015
63000,54,671,6,1,4,7780,75.0,2015
35155,41,236,6,1,4,7780,90.0,2015
197200,54,320,1,1,4,7780,110.0,2015
23000,54,671,6,1,4,7790,75.0,2015
56400,22,665,6,1,4,7800,101.0,2015
52000,48,492,6,1,4,7800,75.0,2015
119525,20,284,6,1,4,7800,101.0,2015
36000,51,557,6,1,4,7800,94.0,2015
53473,41,96,6,1,4,7800,69.0,2015
111051,41,96,6,1,4,7260,87.0,2016
37397,41,236,6,1,4,7299,69.0,2016
44294,41,372,6,1,4,7340,75.0,2016
54460,54,671,6,1,4,7350,60.0,2016
20151,43,1,6,1,4,7390,69.0,2016
38500,46,602,6,1,4,7399,71.0,2016
76000,41,236,1,1,4,7400,75.0,2016
42990,46,602,6,1,4,7440,71.0,2016
48768,54,671,6,1,4,7444,60.0,2016
81890,43,15,6,1,4,7450,82.0,2016
38676,11,149,6,1,4,7450,68.0,2016
35000,20,284,6,1,4,7450,60.0,2016
130000,41,110,1,1,4,7450,110.0,2016
31740,47,348,6,1,4,7480,75.0,2016
22800,48,201,6,1,4,7480,60.0,2016
69540,41,236,6,1,4,7480,69.0,2016
83348,54,584,1,0,4,32977,262.0,2017
61979,54,584,1,0,4,33422,262.0,2017
50684,54,584,1,0,4,33888,262.0,2017
99500,37,258,6,0,0,34590,184.0,2017
45897,54,584,1,0,4,34722,262.0,2017
52866,54,584,1,0,4,34911,262.0,2017
173000,20,284,1,1,4,3500,75.0,2017
35322,54,671,6,1,4,4490,60.0,2017
22600,19,445,6,1,4,5150,86.0,2017
78890,39,547,6,1,4,5290,71.0,2017
79000,39,547,6,1,4,5290,71.0,2017
21369,34,221,6,1,4,20990,192.0,2018
85600,47,111,1,1,4,20990,116.0,2018
34000,37,164,6,0,4,21100,122.0,2018
13485,54,325,6,0,4,21480,110.0,2018
64503,54,450,6,0,4,21855,179.0,2018
59764,48,431,1,0,4,21940,184.0,2018
33500,43,26,6,1,4,21990,131.0,2018
29774,41,352,6,0,4,22550,165.0,2018
56923,20,514,6,1,4,22690,160.0,2018
114461,54,580,1,0,4,22755,150.0,2018
65075,54,320,1,0,4,22811,184.0,2018
69746,4,471,1,1,4,22879,150.0,2018
69400,47,98,1,0,4,22879,184.0,2018
40134,48,555,1,0,4,22930,150.0,2018
40313,54,580,6,0,4,22955,150.0,2018
53571,47,111,1,1,4,22955,150.0,2018
143000,48,375,1,0,4,22990,190.0,2018
60852,54,580,6,0,4,23255,150.0,2018
45261,4,471,6,1,4,23455,150.0,2018
85283,54,183,6,1,4,23479,125.0,2018
18786,4,85,6,0,4,23679,150.0,2019
14159,54,559,1,0,4,23777,150.0,2019
17791,53,235,4,0,4,23960,179.0,2019
6000,36,24,6,1,0,23990,122.0,2019
13900,51,534,6,0,0,24056,140.0,2019
67100,20,315,1,0,4,24600,150.0,2019
15872,54,108,1,1,4,24855,150.0,2019
4719,36,24,6,1,4,24990,122.0,2019
250,47,388,6,1,0,24990,150.0,2019
150,47,388,6,1,3,24990,150.0,2019
21185,54,580,6,1,4,25455,150.0,2019
72067,54,448,1,0,4,25455,190.0,2019
30500,54,450,6,0,4,25500,150.0,2019
55420,54,448,1,0,4,25955,190.0,2019
102049,54,585,1,0,4,26455,190.0,2019
31817,54,543,6,0,4,26489,150.0,2019
13513,55,638,6,1,4,27890,156.0,2019
27632,54,450,1,0,4,28355,150.0,2019
23856,54,450,1,0,4,28455,150.0,2019
10481,54,585,6,0,4,28690,150.0,2019
5,46,602,6,1,3,8988,65.0,2021
100,53,119,6,1,3,9790,72.0,2021
10,53,119,6,1,4,9888,72.0,2021
10,53,119,6,1,3,9888,72.0,2021
6850,46,602,6,1,0,9899,73.0,2021
6532,46,602,6,1,0,9899,73.0,2021
6658,46,602,6,1,0,9899,73.0,2021
135150,37,309,1,0,4,15950,170.0,2011
160321,4,91,6,0,4,16180,299.0,2011
155000,5,61,1,0,4,16200,245.0,2011
216800,4,91,1,0,4,16600,245.0,2011
97700,5,632,1,0,4,16999,258.0,2011
137500,54,451,6,0,4,17000,334.0,2011
131000,37,309,1,0,4,17980,170.0,2011
83600,37,529,6,1,4,17990,184.0,2011
179981,5,635,1,0,4,17990,306.0,2011
185000,4,88,1,0,4,17999,245.0,2011
104300,4,88,6,0,4,18490,211.0,2011
95480,4,87,1,1,4,18800,170.0,2011
95000,37,260,6,0,4,18900,204.0,2011
150073,54,584,1,0,4,18990,204.0,2011
156000,54,183,1,0,4,18999,140.0,2011
162000,54,584,1,0,4,18999,245.0,2011
212000,5,61,1,0,4,19500,258.0,2011
195000,37,623,1,0,4,19800,224.0,2011
227000,54,565,1,0,4,21450,179.0,2011
134000,5,37,6,0,4,21490,306.0,2011
108000,37,260,1,0,4,15700,204.0,2012
69900,37,124,6,0,4,15700,211.0,2012
97000,5,57,6,1,4,15850,184.0,2012
71592,19,255,1,1,4,15945,131.0,2012
231200,4,89,1,0,4,16390,245.0,2012
126300,4,89,1,0,4,16800,204.0,2012
176000,5,62,1,0,4,16850,313.0,2012
141247,5,632,1,0,4,16900,184.0,2012
223500,54,566,1,0,4,16900,179.0,2012
135000,37,82,6,0,4,16950,211.0,2012
212500,4,476,1,0,4,16990,245.0,2012
107500,37,529,6,0,4,17200,184.0,2012
43800,4,572,6,1,4,17487,160.0,2012
197600,5,36,1,0,4,17799,258.0,2012
65200,4,572,6,1,4,17900,160.0,2012
48776,37,308,1,1,4,18250,143.0,2012
157500,5,632,6,0,4,18299,306.0,2012
77000,5,632,1,0,4,18500,184.0,2012
121700,54,130,1,0,4,16700,140.0,2013
32635,54,580,1,0,4,16800,140.0,2013
77456,34,221,6,1,4,16880,184.0,2013
41675,19,255,1,1,4,16945,116.0,2013
144989,4,473,1,0,4,16980,177.0,2013
110571,5,632,1,0,4,16990,143.0,2013
92500,46,382,1,0,4,16990,241.0,2013
103000,47,98,1,1,4,16999,140.0,2013
195500,4,88,1,0,4,17250,245.0,2013
80942,5,9,6,1,4,17480,320.0,2013
144989,4,473,1,0,4,17480,177.0,2013
86654,37,136,6,0,4,17490,156.0,2013
89000,5,630,1,0,4,17650,143.0,2013
140000,5,57,1,0,4,17700,184.0,2013
172852,54,584,1,0,4,17780,245.0,2013
205264,4,91,1,0,4,17790,245.0,2013
138500,5,57,1,0,4,17799,184.0,2013
89899,36,181,6,0,4,17800,160.0,2013
154000,54,580,1,1,4,15370,177.0,2014
157350,37,258,1,0,4,15450,136.0,2014
17800,54,320,6,0,4,15480,105.0,2014
70000,48,649,6,0,4,15550,105.0,2014
113400,37,123,1,0,4,15550,170.0,2014
137800,47,98,1,1,4,15750,140.0,2014
77000,37,123,1,0,4,15800,170.0,2014
155317,54,580,1,0,4,15845,140.0,2014
76000,37,121,6,0,4,15900,122.0,2014
111064,54,183,1,0,4,15945,140.0,2014
74000,54,450,6,0,4,15950,160.0,2014
29361,5,664,2,0,4,15950,170.0,2014
162000,4,89,1,0,4,15950,190.0,2014
149000,4,86,1,0,4,16250,204.0,2014
91000,4,86,6,1,4,16450,170.0,2014
78078,20,592,1,1,4,16500,155.0,2014
93000,37,79,6,1,4,16600,122.0,2014
149990,54,451,1,0,4,16700,245.0,2014
120000,37,138,1,0,4,16700,170.0,2014
103650,48,431,6,0,4,13400,140.0,2015
124880,54,447,1,1,4,13449,150.0,2015
76187,41,655,6,1,4,13460,140.0,2015
133407,36,69,1,1,4,13480,175.0,2015
59855,41,412,6,1,4,13490,140.0,2015
98536,5,30,1,1,4,13498,116.0,2015
25500,41,110,6,1,4,13500,140.0,2015
146187,4,85,1,0,4,13580,150.0,2015
75730,37,200,1,1,4,13650,110.0,2015
85200,48,431,1,1,4,13650,150.0,2015
169354,37,80,6,0,4,13680,156.0,2015
101952,5,3,1,0,4,13700,116.0,2015
55700,54,130,6,1,4,13750,105.0,2015
163996,20,380,1,0,4,13780,179.0,2015
68200,48,431,1,1,4,13780,110.0,2015
59775,54,320,6,1,4,13785,105.0,2015
89094,20,327,1,1,4,13850,150.0,2015
65000,54,580,6,1,4,13850,125.0,2015
146592,36,69,1,0,4,13880,175.0,2015
165554,54,320,1,1,4,10780,110.0,2016
78000,48,283,6,1,4,10780,90.0,2016
181155,11,156,1,0,4,10790,120.0,2016
79000,20,272,6,1,4,10790,125.0,2016
154672,54,326,1,0,4,10799,150.0,2016
76512,20,588,6,1,4,10850,101.0,2016
27918,40,465,6,1,4,10850,116.0,2016
139784,20,286,1,0,4,10880,150.0,2016
122427,48,431,1,1,4,10880,150.0,2016
55008,49,582,1,0,4,10880,116.0,2016
146646,48,431,1,0,4,10880,110.0,2016
114200,20,286,1,1,4,10900,150.0,2016
98500,20,145,6,1,4,10900,150.0,2016
67500,40,429,6,1,4,10900,98.0,2016
47000,20,286,6,1,4,10900,86.0,2016
48000,20,284,6,1,4,10900,140.0,2016
61173,41,110,6,1,4,10900,125.0,2016
51619,48,492,1,1,4,10950,90.0,2016
39500,22,663,6,0,4,10950,101.0,2016
113565,41,110,1,1,4,9280,110.0,2017
106790,20,145,6,1,4,9280,125.0,2017
137800,46,370,1,1,4,9282,90.0,2017
69750,54,454,1,1,4,9298,75.0,2017
76750,54,454,1,1,4,9298,75.0,2017
64750,54,454,1,1,4,9298,75.0,2017
55000,11,131,1,1,4,9350,75.0,2017
13500,48,283,6,1,4,9350,75.0,2017
163840,41,653,1,1,4,9380,135.0,2017
80645,41,110,1,1,4,9380,110.0,2017
135284,54,320,1,1,4,9380,116.0,2017
50838,54,183,6,1,4,9450,84.0,2017
68955,41,110,1,1,4,9480,110.0,2017
147481,54,320,1,1,4,9480,116.0,2017
163897,20,286,1,0,4,9480,150.0,2017
21200,11,149,6,1,4,10980,82.0,2018
76603,41,110,1,1,4,10990,136.0,2018
23272,41,236,6,1,4,10990,90.0,2018
15000,46,204,6,1,0,10990,73.0,2018
39924,41,236,6,0,4,10990,90.0,2018
23134,57,661,2,0,4,10990,82.0,2018
87000,46,405,1,1,4,10995,110.0,2018
12000,41,207,6,1,4,10999,95.0,2018
3980,15,535,6,1,4,11000,90.0,2018
54000,40,407,6,1,4,11000,90.0,2018
180078,48,431,1,0,4,11190,150.0,2018
128168,48,431,1,0,4,11280,116.0,2018
177856,20,514,1,1,4,11280,150.0,2018
7836,41,236,6,1,4,11290,90.0,2018
96992,20,286,1,0,4,11380,120.0,2018
63900,54,320,6,1,4,11390,86.0,2018
98450,41,110,1,1,4,11449,110.0,2018
158681,48,431,1,0,4,15480,150.0,2019
86177,4,85,1,1,4,15480,116.0,2019
110266,48,431,1,0,4,15480,116.0,2019
17500,15,391,6,1,4,15490,102.0,2019
15800,46,652,2,0,4,15490,72.0,2019
45639,54,454,1,1,4,15490,95.0,2019
25500,41,110,6,1,0,15490,105.0,2019
10000,47,348,6,1,4,15500,95.0,2019
15925,20,284,6,1,4,15500,125.0,2019
61661,41,352,1,1,4,15675,136.0,2019
17500,47,348,6,1,4,15680,95.0,2019
50,19,581,6,1,4,15690,120.0,2019
34700,20,286,1,1,4,15700,120.0,2019
19990,46,204,6,1,4,15750,101.0,2019
17447,41,413,6,1,4,15755,140.0,2019
21217,41,110,9,1,4,15790,105.0,2019
6930,48,283,6,1,4,15850,110.0,2019
10595,53,235,6,1,4,15888,116.0,2019
2942,41,236,6,1,4,15900,75.0,2020
14995,41,110,6,1,1,15900,110.0,2020
200,28,452,6,1,4,15900,84.0,2020
19693,41,236,6,1,4,15940,101.0,2020
13716,41,236,9,1,4,15945,101.0,2020
9400,41,236,6,1,1,15950,75.0,2020
12055,20,284,6,1,4,15950,95.0,2020
25800,54,454,6,1,4,15950,95.0,2020
100,15,257,8,1,3,15950,101.0,2020
10,15,257,8,1,3,15950,101.0,2020
4590,41,236,6,1,1,15950,101.0,2020
12667,41,236,6,1,4,15975,101.0,2020
6500,51,349,4,1,0,15975,83.0,2020
17540,41,110,6,1,4,15980,110.0,2020
5574,36,11,6,1,0,15980,75.0,2020
10,36,11,6,1,3,15980,90.0,2020
50,54,454,6,0,4,19580,95.0,2021
55,28,495,6,1,0,19650,101.0,2021
25,39,93,6,1,0,19750,150.0,2021
400,41,110,6,1,4,19790,131.0,2021
10,47,388,6,1,4,19850,110.0,2021
10,28,554,6,1,3,19875,120.0,2021
6250,41,110,6,1,4,19875,131.0,2021
12,41,236,6,1,1,19880,101.0,2021
1500,46,602,2,0,0,19890,82.0,2021
10,54,558,6,1,3,19899,110.0,2021
500,41,236,6,0,0,19900,101.0,2021
15,48,283,6,1,3,19900,95.0,2021
500,41,110,6,1,0,19900,131.0,2021
15,47,107,6,1,1,19950,110.0,2021
10,47,107,6,1,1,19950,110.0,2021
15,41,240,6,0,1,19950,131.0,2021
2500,48,369,6,1,3,19950,95.0,2021
10,20,284,6,1,3,19950,125.0,2021
186000,46,405,1,0,4,5900,110.0,2011
100000,57,661,1,1,4,5900,54.0,2011
37800,19,469,6,1,4,5900,77.0,2011
124500,54,580,6,1,4,5950,122.0,2011
77000,22,665,6,1,4,5950,109.0,2011
121500,19,49,6,1,4,5950,86.0,2011
86581,41,110,6,1,4,5950,140.0,2011
161406,43,279,1,1,4,5950,90.0,2011
91400,54,454,6,1,4,5950,60.0,2011
182000,54,183,1,1,4,5989,75.0,2011
196425,4,85,1,1,4,5990,140.0,2011
180000,43,446,1,1,4,5990,111.0,2011
121000,47,100,1,1,4,5990,105.0,2011
88500,19,49,6,1,4,5990,69.0,2011
103960,47,388,6,1,4,5990,105.0,2011
28000,54,454,6,1,4,5990,60.0,2011
48000,57,661,6,0,4,5990,71.0,2011
185000,41,653,1,1,4,5995,125.0,2011
109000,41,110,1,1,4,6450,110.0,2012
173000,54,320,1,1,4,6450,105.0,2012
65000,21,355,6,1,4,6490,90.0,2012
106500,34,433,6,1,4,6490,75.0,2012
180000,54,450,1,1,4,6490,105.0,2012
124000,54,320,6,1,4,6490,105.0,2012
74000,28,193,6,1,4,6495,90.0,2012
70000,19,253,1,1,4,6499,101.0,2012
122900,11,247,6,1,4,6499,156.0,2012
192900,20,286,1,1,4,6499,140.0,2012
30000,41,236,6,1,4,6500,87.0,2012
141000,20,286,1,1,4,6500,95.0,2012
214000,41,655,6,1,4,6500,140.0,2012
168000,0,468,6,1,4,6500,163.0,2012
210000,5,32,1,1,4,6500,163.0,2012
97000,11,247,6,1,4,6600,156.0,2012
191000,41,110,1,1,4,6600,165.0,2012
84410,47,348,6,1,4,6600,86.0,2012
135000,54,585,1,1,4,7880,105.0,2013
89954,41,110,1,1,4,7880,165.0,2013
169546,41,352,1,0,4,7890,160.0,2013
217000,40,478,1,1,4,7899,131.0,2013
112000,22,665,6,1,4,7900,99.0,2013
63000,11,149,6,1,4,7900,95.0,2013
